round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8
1,"(1, 99.97)","(1, 99.99)","(1, 99.99)","(1, 99.98)","(1, 99.96)","(1, 99.99)","(1, 100.0)","(1, 99.95)"
0,,,,,,,,
1,"(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 99.97)","(1, 99.96)","(1, 99.97)","(1, 100.0)","(1, 100.0)"
1,"(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 99.99)","(1, 99.99)","(1, 99.99)","(1, 99.99)","(1, 99.85)","(1, 99.98)","(1, 100.0)","(1, 99.92)"
1,"(0, 97.66)","(1, 97.87)","(0, 99.74)","(1, 99.34)","(0, 99.9)","(0, 97.33)","(0, 97.03)","(1, 99.66)"
1,"(1, 99.99)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 99.98)","(1, 100.0)","(1, 99.99)","(1, 99.99)"
0,,,,,,,,
1,"(1, 99.99)","(1, 99.99)","(1, 99.83)","(1, 99.15)","(1, 97.29)","(1, 99.82)","(1, 99.99)","(1, 99.99)"
1,"(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 99.86)","(0, 99.94)","(1, 99.98)","(0, 99.98)","(0, 99.29)","(1, 99.91)","(0, 99.92)","(1, 99.94)"
1,"(1, 99.96)","(1, 99.99)","(1, 99.97)","(1, 99.96)","(1, 99.68)","(1, 99.99)","(1, 100.0)","(1, 99.93)"
1,"(1, 99.93)","(1, 99.23)","(1, 98.69)","(1, 84.63)","(1, 90.96)","(0, 98.64)","(1, 99.89)","(1, 99.41)"
1,"(1, 99.95)","(1, 98.58)","(1, 84.16)","(1, 72.32)","(0, 78.08)","(0, 99.94)","(0, 100.0)","(1, 67.88)"
1,"(1, 99.96)","(1, 99.98)","(1, 99.98)","(1, 99.74)","(0, 52.67)","(0, 99.5)","(0, 99.99)","(0, 99.8)"
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
1,"(1, 99.61)","(1, 99.42)","(1, 96.13)","(1, 84.94)","(0, 72.27)","(0, 99.94)","(1, 88.03)","(1, 85.04)"
0,,,,,,,,
0,,,,,,,,
